change_id,num_change,ccfinder,cloneworks_type1,cloneworks_type2blind,cloneworks_type3pattern,cloneworks_type3token,conqat,deckard,duplo,iclones,nicad5,simcad,simian
50425,2,0,0,0,0,0,0,1,0,0,0,0,0
50652,81,0,0,0,1,0,0,0,0,0,0,0,0
50910,4,0,0,0,0,0,0,1,0,0,0,0,0
51115,7,0,0,0,0.714285714,0,0,0.571428571,0,0,0,0,0
51282,4,0,0,0,0,0,0,1,0,0,0,0,0
51838,2,0,0,0,0,1,0,1,0,0,0,0,0
51900,34,0,0,0.382352941,1,0,0,0,0,0,0,0,0
52224,1,0,0,0,0,0,0,1,0,0,0,0,0
52377,17,0,0,0,1,0,0,0,0,0,0,0,0
52511,5,0,0,0,1,0,0,0,0,0,0,0,0
52662,17,0,0,0,0.882352941,0.058823529,0,0.352941176,0,0,0,0,0
52699,8,0,0,0,0,0,0,1,0,0,0,0,0
52913,5,0,0,0,0,0,0,0,0,0,0,0,1
53081,10,0,0,0.4,1,0.4,0.4,0,0,0,0.4,0.4,0
53697,4,0,0,0,0,0.5,0.75,0,0,0,0,0,0.25
53819,2,0,0,0,1,0,0,0,0,0,0,0,0
53830,2,0,0,0,0,0,0,1,0,0,0,0,0
43255,18,0,0,0.166666667,0.722222222,0,0,0.333333333,0,0,0,0,0
43434,7,0,0,0,0,0,0,1,0,0,0,0,0
44005,27,0,0,0.444444444,1,0,0,0,0,0,0,0,0
44070,1,1,0,1,1,1,0,0,0,1,1,1,0
44420,4,0,0,0,0,0,0,1,0,0,0,0,0
44773,219,0,0,0.01826484,1,0.00913242,0,0,0,0,0,0,0
44946,224,0,0.035714286,0.035714286,1,0.066964286,0,0,0,0,0.053571429,0.008928571,0
45236,1,0,0,0,0,0,0,1,0,0,0,0,0
45342,219,0,0,0.219178082,1,0,0,0,0,0,0,0,0
45982,2,0,1,1,1,0,0,0,0,0,0,0,0
46006,1,0,0,0,1,1,0,0,0,0,1,1,0
46637,2,0,0,1,1,1,0.5,0,0,0,1,0,0
47058,4,1,0,0,0,0,0,0,0,0,0,0,0
47415,22,0,0,0,1,1,0,0,0,0,1,0,0
47631,4,0,0,0,0,0,0,1,0,0,0,0,0
47916,1,0,0,0,0,0,0,1,0,0,0,0,0
47991,52,0,0,0,0.980769231,0,0.192307692,0,0,0.038461538,0.769230769,0,0
48218,442,0.101809955,0,0,0.995475113,0,0,0.690045249,0,0,0,0,0
48403,443,0.09255079,0,0,0.993227991,0,0.047404063,0.837471783,0,0,0.406320542,0,0
48417,442,0.027149321,0,0,0.995475113,0,0,0.735294118,0,0,0,0,0
49109,3,0,0,0,0,0,0,1,0,0,0,0,0
50066,8,0,0,0,0,0.125,0,1,0,0,0,0,0
50274,10,0,0,0,0.1,0.6,0,0.4,0,0,0,0,0
50314,52,0,0,0.057692308,1,0,0,0.019230769,0,0,0,0,0
50657,11,0,0.090909091,0.090909091,0.090909091,1,0,0,0,0,0,0,0
50719,8,0.625,0,0.5,1,0.75,0,0,0,0,0.75,0.75,0
51055,18,0,0,0,0,0,0,0.611111111,0,0,0,0.388888889,0
51143,2,0,0,0,1,1,0,0,0,0,0,0,0
51462,1,0,0,0,0,1,0,0,0,0,0,0,0
51649,11,0,0.181818182,0.272727273,1,0.272727273,0.181818182,0,0,0,0,0,0
52150,1,0,0,0,1,0,0,0,0,0,0,0,0
52275,10,0,0,0.1,1,0,0,0,0,0,0,0,0
52551,6,0,0,0,0,0,0,0,0,0,0,1,0
52554,6,0,0,0,0,0,0,0,0,0,0,1,0
53564,21,0,0,0,1,0,0,0,0,0,0,0,0
53761,5,0,0,0,1,1,0.6,0.6,0,0.8,1,0,0.6
43124,18,0,0,0.277777778,0.777777778,0.333333333,0,0.333333333,0,0,0,0.111111111,0
43252,1,1,0,1,1,1,0,1,0,0,0,0,0
43275,1,0,0,0,0,0,0,1,0,0,0,0,0
43454,33,0,0,0,1,0,0,0,0,0,0,0,0
43494,2,0,0,0,1,1,1,0,0,1,1,1,1
43579,14,0,0,0,0,0,0,1,0,0,0,0,0
43666,32,0,0,0,1,0,0,0,0,0,0,0,0
43725,27,0,0,0,0.814814815,0.185185185,0,0.333333333,0,0,0,0,0
44110,219,0,0,0.0456621,1,0,0,0,0,0,0,0,0
44195,6,0,0,0,0,0,0,1,0,0,0,0,0
44423,228,0.043859649,0,0.00877193,0.960526316,0,0,0.013157895,0,0,0,0,0
45182,85,0,0,0,0,0,0,1,0,0,0,0,0
45550,41,0,0,0,1,0,0,0,0,0,0,0,0
45676,43,0,0,0,0.953488372,0,0,0.046511628,0,0,0,0,0
45978,24,0,0,0,1,0,0,0,0,0,0,0,0
46085,5,0,0,0,1,1,0.6,0.4,0,0,1,1,0
46407,6,0,0.166666667,0.166666667,0.166666667,0.166666667,0,1,0,0,0,0.166666667,0
46595,3,0,0,0,0,0,0,1,0,0,0,0,0
46962,45,0,0,0,1,0,0,0,0,0,0,0,0
46981,46,0,0,0.043478261,1,0,0,0.043478261,0,0,0,0,0
47057,4,1,0,0,0,0,0,0,0,0,0,0,0
48251,443,0.146726862,0,0,0.990970655,0,0,0.704288939,0,0,0,0,0
49053,2,0,0,0,1,0,0,0,0,0,0,0,0
50376,52,0,0,0,1,0,0,0,0,0,0,0,0
50521,8,0,0,0,0,0,0,1,0,0,0,0,0
50671,89,0,0,0,0.91011236,0.123595506,0,0.08988764,0,0,0,0,0
50762,83,0,0,0,0.975903614,0,0,0.036144578,0,0,0,0,0
51016,1,0,1,1,1,0,0,0,0,0,0,0,0
51281,4,0,0,0,0,0,0,1,0,0,0,0,0
52568,12,0,0.083333333,0.083333333,0.416666667,0.25,0,0.75,0,0,0.416666667,0,0.083333333
52632,26,0,0,0,0.807692308,0,0,0,0,0,0,0.192307692,0
53019,1,0,0,0,0,0,0,1,0,0,0,0,0
53124,29,0,0,0,0.896551724,0,0,0.310344828,0,0,0,0,0
53373,2,0,0.5,0.5,1,0.5,0,0,0,0,0,0,0.5
53483,15,0,0,0,0,0,0,1,0,0,0,0,0
43378,5,0,0,0,0.2,0.2,0,0.8,0,0,0,0,0
43630,12,0,0,0,0,0.916666667,0,0,0,0.166666667,0,0,0
43854,27,0,0,0.444444444,1,0,0,0,0,0,0,0,0
44704,19,0,0,0,0,0,0,1,0,0,0,0,0
45253,7,0.428571429,0,0,0,0,0,0.571428571,0,0,0,0,0
46390,4,0,0,0,0.25,0.25,0,0.75,0,0,0,0,0
46499,6,0,0,0,0,0,1,0,0,0,0,0,0
47130,23,0,0,0,0,0,0,1,0,0,0,0,0
47424,35,0,0,0,0.8,0.8,0.428571429,0.457142857,0,0,0.8,0,0.171428571
47694,7,0,0,0,0,0,0,1,0,0,0,0,0
48087,444,0.213963964,0,0,0.988738739,0,0,0.704954955,0,0.027027027,0.04954955,0,0
48120,481,0.081081081,0,0,0.993762994,0,0.058212058,0.769230769,0,0,0.374220374,0,0
48140,442,0.085972851,0,0,0.995475113,0,0,0.708144796,0,0,0,0,0
48234,443,0.083521445,0,0,0.993227991,0,0,0.837471783,0,0,0,0,0
48442,441,0,0,0,0.995464853,0,0,0.70521542,0,0,0,0,0
48785,21,0,0,0,1,0.047619048,0,0,0,0,0,0,0
49002,3,0,0,0,0,0,0,1,0,0,0,0,0
49044,3,0,0,0,1,0,0,0,0,0,0,0,0
49074,2,0,0,0.5,1,0.5,0,0,0,0,0,0,0
49242,3,0,0,0,1,0,0,0,0,0,0,0,0
49313,30,0,0.066666667,0.2,1,0.066666667,0,0,0,0,0,0,0
49462,4,0,0,0,0,0,0,1,0,0,0,0,0
49720,10,0,0,0,0,0,0,1,0,0,0,0,0
50281,56,0,0,0.017857143,0.928571429,0.107142857,0,0.089285714,0,0,0,0.017857143,0
50666,11,0,0.090909091,0.090909091,0.090909091,1,0,0,0,0,0,0,0
50793,3,0.666666667,0,0,1,1,1,0,0,1,1,0,0
50947,6,0,0,0,0,0.166666667,0,1,0,0,0,0,0
50991,4,0,0,0,0,0,0,0,0,0,0,1,0
51111,4,0,0,0,0,0,0,1,0,0,0,0,0
51271,3,0,0,0,0,0,0,1,0,0,0,0,0
51473,13,0,0,0,1,0,0,0,0,0,0,0,0
51483,13,0,0,0.230769231,1,0,0,0,0,0,0,0,0
51923,8,0,0,0,0,0,0,1,0,0,0,0,0
52550,6,0,0,0,0,0,0,0,0,0,0,1,0
52702,8,0,0,0,0,0,0,1,0,0,0,0,0
52933,9,0,0,0,0,0,0,1,0,0,0,0,0
53279,1,0,0,0,0,0,1,0,0,1,0,0,1
53477,9,0,0,0,0,0,0,1,0,0,0,0,0
43658,38,0,0,0,0.868421053,0,0,0.236842105,0,0,0,0,0
43989,27,0,0,0.444444444,1,0,0,0,0,0,0,0,0
44967,5,0,0,0,1,1,0,0,0,0,1,0,0
45250,25,0,0,0,0,0,0,1,0,0,0,0,0
45334,219,0,0.01369863,0.0456621,1,0.01369863,0,0,0,0,0,0,0
45370,219,0,0,0.219178082,1,0,0,0,0,0,0,0,0
45494,5,0,0,0,1,1,0,0,0,0,1,0,0
46257,5,0,0,0,0,0,0,1,0,0,0,0,0
46496,3,0,0,0,0,0,1,0,0,0.333333333,0,0,0.333333333
46794,44,0,0,0.022727273,0.954545455,0.113636364,0,0,0,0,0.068181818,0,0
47277,3,0,0,1,1,0,0,0,0,0,0,0,0
47741,1,0,0,0,0,0,0,1,0,0,0,0,0
48081,442,0.21040724,0,0,0.99321267,0,0,0.85520362,0,0,0.407239819,0,0
48183,442,0.099547511,0,0,0.995475113,0,0,0.690045249,0,0,0,0,0
48272,441,0.092970522,0,0,0.995464853,0,0,0.689342404,0,0,0,0,0
48335,441,0,0,0,0.995464853,0,0,0.689342404,0,0,0,0,0
48433,442,0.070135747,0,0,0.990950226,0,0.00678733,0.34841629,0,0,0.049773756,0,0
48459,5,1,0,0,1,0,1,0.6,0,1,1,0,0
48678,2,0,0,0,0,0,0,1,0,0,0,0,0
48884,1,0,0,0,0,0,0,1,0,0,0,0,0
49025,3,0,0,0,1,0,0,0,0,0,0,0,0
49488,2,0,0,0,0,0,0,1,0,0,0,0,0
49745,36,0,0,0.027777778,1,0,0,0,0,0,0,0,0
49764,1,0,0,0,1,0,0,0,0,0,0,0,0
49971,19,0,0,0,1,0,0,0,0,0,0,0,0
50015,1,0,0,0,0,0,0,1,0,0,0,0,0
50710,80,0,0,0,1,0,0,0,0,0,0,0,0
50715,11,0.272727273,0,0.363636364,0.727272727,0.545454545,0,0.454545455,0,0,0.545454545,0.545454545,0
50729,80,0,0,0,1,0,0,0,0,0,0,0,0
51019,36,0,0,0.055555556,1,0,0,0,0,0,0,0,0
51673,2,0,0,0,0,0,0,1,0,0,0,0,0
51823,34,0,0,0.382352941,1,0,0,0,0,0,0,0,0
52186,3,0,0,0.666666667,0.666666667,0.666666667,0,0.333333333,0,0,0,0,0
52533,1,0,0,0,0,0,0,1,0,0,0,0,0
52931,22,0,0,0,1,0,0,0,0,0,0,0,0
52950,22,0,0,0,1,0,0,0,0,0,0,0,0
53013,5,0,0,0,1,0.2,0,0,0,0,0,0,0
53070,1,0,0,0,0,1,0,0,0,0,0,0,0
53167,27,0,0,0.037037037,0.962962963,0.037037037,0,0.074074074,0,0,0,0,0
53273,9,0,0,0,0,0,0,1,0,0,0,0,0
53839,10,0,0,0,0,1,0,0,0,0,0,0,0
53919,8,0,0,0,1,0,0,0,0,0,0,0,0
43249,5,0,0,0,0,0,0,1,0,0,0,0,0
43690,5,0,0,0,0,0,0,1,0,0,0,0,0
43811,1,0,0,0,0,1,0,0,0,0,0,1,0
43956,1,0,1,1,1,1,0,0,0,0,0,0,0
44155,4,0,0,0,0,0,0,1,0,0,0,0,0
44465,11,0.363636364,0,0,0,0,0,0.636363636,0,0,0,0,0
45063,87,0,0,0,0.034482759,0.126436782,0,0.954022989,0,0,0,0,0
45649,2,0,0,0,0,0,0,1,0,0,0,0,0
46974,46,0,0.565217391,0.586956522,1,0.695652174,0,0,0,0,0,0,0
47472,20,0,0,0,0,1,0,0,0,0,0,0,0
47640,35,0,0,0.085714286,1,0,0,0,0,0,0,0,0
47866,61,0,0,0,1,0,0,0,0,0,0,0,0
48109,442,0.149321267,0,0,0.99321267,0,0,0,0,0,0,0,0
48178,442,0.122171946,0,0,0.995475113,0,0,0.708144796,0,0,0,0,0
48308,443,0.293453725,0,0,0.990970655,0,0.101580135,0.835214447,0,0,0.406320542,0,0
48590,12,0,1,1,1,0,0,0,0,0,0,0,0
49108,9,0,0,0,0.666666667,0.444444444,0,0.333333333,0,0,0.666666667,0,0
49352,7,0,0,0,0,0,0,1,0,0,0,0,0
49566,10,0,0,0,0,0,0,1,0,0,0,0,0
49926,11,0,0.090909091,0.181818182,1,0.090909091,0,0,0,0,0,0,0
49937,2,0,0,0,0,0,0,1,0,0,0,0,0
50147,5,0,0,0,1,0.4,0,0,0,0,0,0,0
50235,52,0,0,0.019230769,1,0.096153846,0,0,0,0,0,0,0
50583,2,0,0,0,0,0,0,1,0,0,0,0,0
50591,8,0,0,0,0,0,0,1,0,0,0,0,0
50776,16,0,0,0,1,0,0,0,0,0,0,0,0
51112,7,0,0,0,0.714285714,0,0,0.571428571,0,0,0,0,0
51237,9,0,0,0,1,0,0,0,0,0,0,0,0
51362,2,0,0,0,0,0,0,1,0,0,0,0,0
51451,1,0,0,0,0,0,0,0,0,0,0,0,1
51491,7,0,0,0,0,1,0,0,0,0,0,0,0
51897,3,1,0,0,0,0,0,0,0,0,0,0,0
52414,4,1,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0
52908,4,0,0,0.75,0.75,1,0.75,0,0,0.75,0.75,0.75,0
53972,6,0,0,0,1,0,0,0,0,0,0,0,0
43248,5,0,0,0,0,0,0,1,0,0,0,0,0
43258,3,0,0,0,0,0,0,1,0,0,0,0,0
43868,27,0,0,0.037037037,1,0,0,0,0,0,0,0,0
44165,219,0,0,0,1,0,0,0,0,0,0,0,0
44469,5,0.6,0,0,0,0,0,0.4,0,0,0,0,0
44533,45,0,0,0,0,0,0,1,0,0,0,0,0
45124,11,0,0,0,0.181818182,0.181818182,0,1,0,0,0,0,0
45149,45,0,0,0,0,0,0,1,0,0,0,0,0
45658,8,0.125,0,0,0,0.25,0,0.75,0,0.125,0,0,0
45843,14,0,0,0,0,0,0,1,0,0,0,0,0
45888,13,0,0,0.230769231,0.846153846,1,0.769230769,0.076923077,0,0.769230769,0.846153846,0.846153846,0
46757,3,0,1,1,1,0,0,0,0,0,0,0,0
46880,46,0,0,0.065217391,1,0.695652174,0,0,0,0,0,0,0
46889,9,0,0,0,0,0,0,1,0,0,0,0,0
46913,3,0,0,0,0,0,0,1,0,0,0,0,0
46944,14,0,0,0,0,0,0,1,0,0,0,0,0
46997,1,0,0,0,1,0,0,0,0,0,0,0,0
47286,5,0.6,0,0,0,0,0,0.8,0,0,0,0,0
47466,109,0,0.009174312,0.009174312,0.770642202,0.229357798,0.119266055,0.357798165,0,0.04587156,0.082568807,0.009174312,0.036697248
47845,2,0,0,0,0,0,0,1,0,0,0,0,0
48015,440,0.197727273,0,0,0.995454545,0,0.1,0.347727273,0,0,0.406818182,0,0
48294,482,0.008298755,0,0,0.989626556,0,0.03526971,0.786307054,0,0,0.371369295,0,0
49748,4,0,0,0,0,0,0,1,0,0,0,0,0
49895,2,0,1,1,1,1,1,0.5,0,1,1,1,1
50145,4,0,0,0,1,0.25,0,0,0,0,0,0,0
50497,2,0,0,0,0,0,0,1,0,0,0,0,0
50994,11,0,0,0,0,0.181818182,0,0.909090909,0,0,0,0,0
51302,1,0,1,1,1,0,0,0,0,0,0,0,0
52096,4,0,0,0,0,0,0,1,0,0,0,0,0
52134,4,0,0,0,1,0.25,0,0.25,0,0,0,0.25,0
52410,4,1,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0
52675,15,0,0,0,1,0,0,0,0,0,0,0,0
52755,11,0.181818182,0,0,0,0,0.818181818,0.454545455,0,0,0,0,0.272727273
52831,7,0,0,0,0,0,0,1,0,0,0,0,0
52970,6,0,0,0,0.833333333,0.166666667,0,0,0,0,0,0,0
52985,5,0,0,0,0,0,0.4,0.8,0,0,0,0,0
53090,26,0,0,0.038461538,1,0,0,0,0,0,0,0,0
53149,3,0,0,0,0,0,0,1,0,0,0,0,0
53283,23,0,0.043478261,0.130434783,1,0.130434783,0,0,0,0,0,0,0.086956522
53660,6,0,0,0.666666667,1,0.666666667,0.666666667,0,0,0,0.666666667,0.666666667,0
43188,26,0,0,0,0.461538462,0,0,0.615384615,0,0,0,0,0
43276,1,0,0,0,0,0,0,1,0,0,0,0,0
43290,1,0,1,1,1,0,0,0,0,0,0,0,0
43330,6,0,0,0,0,0,0,1,0,0,0,0,0
43509,7,0,0,0,0,0,0,1,0,0,0,0,0
43751,3,0,0,0.333333333,0.333333333,0.333333333,0,1,0,0,0,0,0
44235,2,0,0,0,1,0,0,0,0,0,0,0,0
44421,4,0,0,0,0,0,0,1,0,0,0,0,0
44519,6,0,0,1,1,0,0,0,0,0,0,0,0
45754,6,0,0,0,0,0.666666667,0,0.5,0,0,0,0,0
45882,31,0,0,0.032258065,0.806451613,0.032258065,0,0.193548387,0,0,0,0,0
46298,2,0,0,0,0,0,0,1,0,0,0,0,0
46358,4,0,0,0,0,0,0,1,0,0,0,0,0
46397,33,0,0,0,1,0,0,0,0,0,0,0,0
47009,3,0,0,0,0,0,1,0,0,0,0,0,0
47291,84,0,0,0.107142857,1,0,0,0,0,0,0,0,0
47334,1,0,0,0,1,0,0,0,0,0,1,0,0
47410,38,0,0.078947368,0.078947368,0.842105263,0.842105263,0.263157895,0.763157895,0,0.131578947,0.710526316,0.078947368,0.131578947
47974,102,0,0,0,1,0,0,0,0,0,0.362745098,0,0
48063,442,0.108597285,0,0,0.995475113,0,0,0.690045249,0,0,0,0,0
48102,439,0,0,0,1,0,0,0.123006834,0,0,0.410022779,0,0
48327,443,0.018058691,0,0,0.993227991,0,0,0.853273138,0,0,0,0,0
49918,11,0,0.272727273,0.272727273,1,0.272727273,0,0,0,0,0,0,0
50204,52,0,0,0,1,0,0,0,0,0,0,0,0
50509,81,0,0,0,1,0,0,0,0,0,0,0,0
50574,81,0,0,0.049382716,1,0,0,0,0,0,0,0,0
50626,2,0,0,0,0,0,0,1,0,0,0,0,0
50686,11,0,0,0,0.181818182,0.181818182,0,1,0,0,0,0.181818182,0
50894,35,0,0,0,1,0,0,0,0,0,0,0,0
51488,7,0,0,0,0,1,0,0.285714286,0,0,0,0,0
52091,2,0,0,0,0,0,0,1,0,0,0,0,0
52095,1,0,0,0,0,0,0,1,0,0,0,0,0
52233,9,0,0,0,1,0,0,0,0,0,0,0,0
52717,8,0,0,0,0,0,0,1,0,0,0,0,0
53064,11,0,0,0,1,0,0,0,0,0,0,0,0
53262,23,0,0,0,1,0,0,0,0,0,0,0,0
53303,8,0,0,0,0.125,0.25,0,0.875,0,0,0,0,0
43722,11,0,0,0,0,0,0,1,0,0,0,0,0
44179,4,0,0,0,0,0,0,1,0,0,0,0,0
44258,1,0,0,1,1,1,0,0,0,0,0,0,0
44360,1,0,0,0,0,0,0,1,0,0,0,0,0
44396,1,0,0,0,1,0,0,0,0,0,0,0,0
44429,10,1,0,0,0,0,0,0,0,0,0,0,0
44492,1,0,0,0,0,0,0,0,0,0,0,0,1
44523,3,1,0,0.333333333,0.333333333,0,0,0,0,0,0,0.333333333,0
44844,220,0,0,0,0.995454545,0.004545455,0,0,0,0,0,0.004545455,0
44988,74,0.054054054,0.013513514,0.013513514,0.216216216,0.175675676,0.081081081,0.878378378,0,0.040540541,0.054054054,0.054054054,0
45030,13,0,0,0.153846154,0.923076923,0.923076923,0.153846154,0,0,0,0.461538462,0.230769231,0
45154,15,0.266666667,0,0,0,0.733333333,0,0,0,0,0,0,0
45316,219,0,0.01369863,0.0456621,1,0.01369863,0,0,0,0,0,0,0
45662,1,0,0,0,1,0,0,0,0,0,0,0,0
45791,3,0,0,0,0,0,0,1,0,0,0,0,0
45869,2,0,0,0,0,0,0,1,0,0,0,0,0
46047,2,0,0,0,0,0,0,1,0,0,0,0,0
46387,2,0,0,0,0,0,0,1,0,0,0,0,0
46848,39,0,0,0,1,0.076923077,0,0,0,0,0,0,0
46870,48,0,0,0.041666667,0.979166667,0,0,0.020833333,0,0,0,0,0
46975,46,0,0.02173913,0.02173913,1,0.02173913,0,0,0,0,0,0,0
46977,5,0,0,0,0.2,0,0,0.8,0,0,0,0,0
47650,35,0,0,0,1,0,0,0,0,0,0,0,0
48085,442,0,0,0,0.995475113,0,0,0.690045249,0,0,0,0,0
48130,442,0.194570136,0,0,0.99321267,0,0.033936652,0.852941176,0,0.00678733,0.402714932,0,0
48379,442,0.221719457,0,0,0.99321267,0,0.101809955,0.34841629,0,0,0.407239819,0,0
48445,440,0.104545455,0,0,1,0,0,0.034090909,0,0,0.409090909,0,0
48451,481,0.072765073,0,0,0.991683992,0,0.056133056,0.769230769,0,0,0.372141372,0,0
48721,21,0,0,0.095238095,1,0,0,0,0,0,0,0,0
48935,1,0,0,1,1,1,0,0,0,0,0,0,0
48964,3,1,0,0,0,0,0,0,0,0,0,0,0
49224,4,0,0,0,0,0,0,1,0,0,0,0,0
49279,2,0,0,0,0,0,0,1,0,0,0,0,0
49288,10,0,0,0,0,0,0,1,0,0,0,0,0
49585,2,0,0,0,0.5,0.5,1,0,0,0,0,0,0
50063,21,0,0,0,0.904761905,0,0,0.19047619,0,0,0,0,0
50101,5,0,0,0,1,0,0,0,0,0,0,0,0
50625,82,0,0,0.073170732,0.987804878,0,0,0.024390244,0,0,0,0,0
50859,17,0,0.058823529,0.058823529,0.941176471,0.058823529,0,0.117647059,0,0,0,0,0
51083,42,0,0,0,0.857142857,0,0,0.238095238,0,0,0,0,0
51255,1,0,0,0,0,0,0,1,0,0,0,0,0
51331,1,0,0,0,0,0,0,1,0,0,0,0,0
51441,13,0,0,0,0.769230769,0,0,0,0,0,0,0.230769231,0
51455,1,0,0,0,0,0,0,1,0,0,0,0,0
51643,1,0,0,0,0,0,1,0,0,0,0,0,0
51957,9,1,0,0,0,0,0,0,0,0,0,0,0
52074,4,0,0,0,1,0,0,0,0,0,0,0,0
52230,7,0,0,0,0,0,0,1,0,0,0,0,0
52586,11,0,0,0,0,1,0.181818182,0,0,0,0,0,0
52663,15,0,0,0,1,0.066666667,0,0,0,0,0,0,0
52945,9,0,0,0,0,0,0,1,0,0,0,0,0
53047,11,0,0,0,1,0,0,0,0,0,0,0,0
53069,3,0,0,0,0,0.333333333,0,0.666666667,0,0,0,0,0
53100,2,0,0,0,0,0,0,1,0,0,0,0,0
53726,1,0,0,0,0,0,0,1,0,0,0,0,0
43130,15,0,0,0.066666667,1,0.333333333,0,0,0,0,0,0.066666667,0
43171,8,0,0,0,0.125,0.125,0,0.75,0,0,0,0.125,0
43688,22,0,0,0,1,0,0,0,0,0,0,0,0
43954,27,0,0,0,1,0,0,0,0,0,0,0,0
45106,36,0,0,0.055555556,0.194444444,0.333333333,0.055555556,0.666666667,0,0,0,0.055555556,0
47195,17,0,0,0.058823529,0.058823529,0,0,0.941176471,0,0,0,0,0
47331,15,0,0,0,0,0,0,1,0,0,0,0,0
47540,9,0.888888889,0,0,0,0,0.333333333,0,0,0,0,0,0
47968,50,0,0,0,0.98,0,0.2,0,0,0.06,0.78,0,0
48006,453,0.141280353,0,0,0.971302428,0,0,0.728476821,0,0.008830022,0,0,0
48143,442,0.058823529,0,0,0.995475113,0,0,0.690045249,0,0,0,0,0
48518,62,0,0,0.016129032,0.983870968,0,0,0.016129032,0,0,0,0,0
48605,2,0,0,0,1,0,0,0,0,0,0,0,0
48679,2,0,0,0,0,0,0,1,0,0,0,0,0
49341,30,0,0.066666667,0.2,1,0.066666667,0,0,0,0,0,0,0
50259,52,0.038461538,0.019230769,0.096153846,1,0.096153846,0.038461538,0.038461538,0,0.019230769,0.038461538,0.019230769,0
50486,8,0,0,0,0.875,0.875,0.875,0,0,1,0.875,0,0.625
50703,6,0,0,0,0,0,0,1,0,0,0,0,0
51234,3,0,0,0,0,0,0,1,0,0,0,0,0
51737,2,0,0,0,0,1,0.5,0.5,0,0,0,0.5,0
51744,5,0,0,0,0.2,1,0.4,0.4,0,0,0.2,0,0
52546,22,0,0,0,1,0,0,0.045454545,0,0,0,0,0
52579,10,0,0,0,1,1,0.2,0,0,0.2,0.8,0.6,0.2
52693,13,0.846153846,0,0.153846154,0.538461538,0.538461538,0,0,0,0,0,0,0
52859,23,0,0,0,0.956521739,0,0,0.086956522,0,0,0,0,0
53012,2,0,0,0,0,0,0,1,0,0,0,0,0
53586,6,0,0,0,1,0,1,0,0,0,1,0,0
44751,1,0,0,0,0,1,0,0,0,0,0,0,0
44894,2,0,0,0,0,0,0,1,0,0,0,0,0
45809,24,0,0,0,1,0,0,0,0,0,0,0,0
46776,41,0,0,0,1,0,0,0,0,0,0,0,0
46791,5,0,0,0,0.6,1,0.6,0,0,0.6,0.6,0,0
47462,95,0,0,0,0.926315789,0.273684211,0.136842105,0.094736842,0,0.073684211,0.052631579,0.084210526,0
47479,94,0,0,0,0.893617021,0.212765957,0,0,0,0,0,0,0
47768,16,0,0,0,0.1875,0,0.0625,0.75,0,0,0,0,0
47782,35,0,0,0.2,1,0,0,0,0,0,0,0,0
47870,62,0,0.032258065,0.032258065,0.983870968,0.032258065,0,0.112903226,0,0,0,0,0
48025,442,0,0,0,0.995475113,0,0,0.690045249,0,0,0,0,0
48202,439,0,0,0,1,0,0,0.123006834,0,0,0.410022779,0,0
48321,442,0.056561086,0,0,0.995475113,0,0,0.705882353,0,0,0,0,0
48578,11,0,1,1,1,0,0,0,0,0,0,0,0
48932,3,1,0,0,0,0,0,0,0,0,0,0,0
49973,4,0,0,0,0,0,0,1,0,0,0,0,0
50244,52,0,0,0.057692308,1,0,0,0,0,0,0,0,0
51680,12,0,0,0,1,0,0,0,0,0,0,0,0
51952,14,0,0,0,0,1,0,0,0,0,0,0,0
51959,7,1,0,0,0,0,0,0,0,0,0,0,0
52207,9,0,0,0,1,0,0,0,0,0,0,0,0
52654,10,0,0,0,0,0,0,1,0,0,0,0,0
52660,6,0,0,0,0,0,0,1,0,0,0,0,0
52661,6,0,0,0,0,0,0,1,0,0,0,0,0
52823,32,0,0,0,0.6875,0,0,0.34375,0,0,0,0,0
43090,1,1,0,0,0,0,0,1,0,1,0,0,0
43626,11,0,0,0,1,0.181818182,0,0,0,0,0,0,0
43792,22,0,0,0.045454545,1,0,0,0.045454545,0,0,0,0,0
44368,219,0,0,0.00456621,1,0,0,0,0,0,0,0,0
44869,12,0,0,0,0,0,0,1,0,0,0,0,0
44953,253,0.003952569,0.003952569,0.003952569,0.877470356,0.019762846,0.003952569,0.166007905,0,0.007905138,0.019762846,0,0
45700,2,0,0,0,0,0,0,1,0,0,0,0,0
46326,1,0,0,0,0,1,0,0,0,0,0,1,0
46765,41,0,0,0,1,0,0,0,0,0,0,0,0
47077,3,0,0,0,0,0,0,1,0,0,0,0,0
47100,6,0,0,0,0,0,0,1,0,0,0,0,0
47471,116,0,0,0,0.74137931,0.215517241,0,0.370689655,0,0,0.077586207,0.017241379,0
47904,161,0,0,0,0,0,0,1,0,0,0,0,0
47966,53,0.056603774,0,0,0.962264151,0,0.075471698,0.301886792,0,0.056603774,0.773584906,0,0
48001,55,0.018181818,0,0,0.927272727,0,0.072727273,0.527272727,0,0.018181818,0.018181818,0,0
48060,442,0.024886878,0,0,0.995475113,0,0,0.687782805,0,0,0,0,0
48099,440,0.2,0,0,0.995454545,0,0.1,0.347727273,0,0,0.406818182,0,0
48100,440,0.2,0,0,0.995454545,0,0.1,0.347727273,0,0,0.406818182,0,0
