change_id,num_change,ccfinder,cloneworks_type1,cloneworks_type2blind,cloneworks_type3pattern,cloneworks_type3token,conqat,deckard,duplo,iclones,nicad5,simcad,simian
1823,11,0,0,0,0,0,0,1,0,0,0,0,0
1823,11,0,0,0,0,0,0,1,0,0,0,0,0
2025,10,0,0,0,0,0,0,0,0,0,0,0,1
2025,10,0,0,0,0,0,0,0,0,0,0,0,1
2192,218,0.105504587,0,0,0,0,0,0.935779817,0,0,0,0,0
2192,218,0.105504587,0,0,0,0,0,0.935779817,0,0,0,0,0
2209,229,0.11790393,0,0,0,0,0,1,0,0,0,0,0
2209,229,0.11790393,0,0,0,0,0,1,0,0,0,0,0
2374,4,0,0,0,1,0.75,0,0,0,0,0,0,0
2374,4,0,0,0,1,0.75,0,0,0,0,0,0,0
2874,1,0,0,0,0,0,0,1,0,0,0,0,0
2874,1,0,0,0,0,0,0,1,0,0,0,0,0
2928,6,0.5,0,0,0,0,0,0.5,0,0,0,0,0
2928,9,0.333333333,0,0,0,0,0.555555556,0.333333333,0,0,0,0,0
3391,4,0,0,0,0,0,0,1,0,0,0,0,0
3391,4,0,0,0,0,0,0,1,0,0,0,0,0
153,3,0,0,0,0,0,0,1,0,0,0,0,0
315,3,0.666666667,0,0,0,0,0,1,0,0,0,0,0
526,4,0,0,0,0,0.5,0,1,0,0.25,0,0,0
714,1,0,0,0,0,0,0,0,0,0,0,0,1
882,2,0,0,0,1,1,0,0.5,0,0,0.5,1,0
882,2,0,0,0,1,1,1,0.5,0,0,0.5,1,0
978,13,0.692307692,0.076923077,0.307692308,0.307692308,0.307692308,0,0.615384615,0,0.384615385,0,0.307692308,0.307692308
978,13,0.692307692,0.076923077,0.307692308,0.307692308,0.307692308,0.923076923,0.615384615,0,0.384615385,0,0.307692308,0.307692308
1025,2,0,0,0,0,0,0,0,0,0,0,0,1
1025,2,0,0,0,0,0,0,0,0,0,0,0,1
1347,19,0,0,0,0.105263158,0,0,0.947368421,0,0,0.105263158,0,0
1347,19,0,0,0,0.105263158,0,0,0.947368421,0,0,0.105263158,0,0
1424,19,0.842105263,0,0,0,0,0,0.315789474,0,0,0,0,0
1424,23,0.695652174,0,0,0,0,0.782608696,0.260869565,0,0,0,0,0
1431,85,0.105882353,0,0,0,0,0,0.952941176,0,0,0,0,0
1431,88,0.102272727,0,0,0,0,0.204545455,0.920454545,0,0,0,0,0
1823,11,0,0,0,0,0,0,1,0,0,0,0,0
1823,11,0,0,0,0,0,0,1,0,0,0,0,0
2025,10,0,0,0,0,0,0,0,0,0,0,0,1
2025,10,0,0,0,0,0,0,0,0,0,0,0,1
2192,218,0.105504587,0,0,0,0,0,0.935779817,0,0,0,0,0
2192,218,0.105504587,0,0,0,0,0,0.935779817,0,0,0,0,0
2209,229,0.11790393,0,0,0,0,0,1,0,0,0,0,0
2209,229,0.11790393,0,0,0,0,0,1,0,0,0,0,0
2374,4,0,0,0,1,0.75,0,0,0,0,0,0,0
2374,4,0,0,0,1,0.75,0,0,0,0,0,0,0
2874,1,0,0,0,0,0,0,1,0,0,0,0,0
2874,1,0,0,0,0,0,0,1,0,0,0,0,0
2928,6,0.5,0,0,0,0,0,0.5,0,0,0,0,0
2928,9,0.333333333,0,0,0,0,0.555555556,0.333333333,0,0,0,0,0
3391,4,0,0,0,0,0,0,1,0,0,0,0,0
3391,4,0,0,0,0,0,0,1,0,0,0,0,0
61,11,0,0,0,0,0.545454545,0,0.454545455,0,0,0,0,0
125,5,0,0,0,0,0,0.2,0.8,0,0,0,0,0
243,3,0,0,0,0,0,0,0,0,0,0,0,1
260,15,0.466666667,0,0,0,0,0,1,0,0,0,0,0
494,1,0,0,0,0,0,1,0,0,0,0,0,0
789,19,0.263157895,0,0.315789474,0.842105263,0.842105263,0.210526316,0.631578947,0,0.684210526,0,0,0.210526316
927,2,0,0,0,0,0,0,1,0,0,0,0,0
927,2,0,0,0,0,0,0,1,0,0,0,0,0
1409,66,0.060606061,0,0,0,0,0,0.909090909,0.03030303,0,0,0,0
1409,66,0.060606061,0,0,0,0,0,0.909090909,0.03030303,0,0,0,0
1568,6,1,0,0,0,0,0,0.666666667,0,0.666666667,0,0,0.666666667
1568,7,0.857142857,0,0,0,0,0.857142857,0.571428571,0,0.571428571,0,0,0.571428571
1631,7,0,0,0,0,0,0,1,0,0,0,0,0
1631,7,0,0,0,0,0,0,1,0,0,0,0,0
1896,267,0.123595506,0,0,0,0,0,1,0,0,0,0,0
1896,267,0.123595506,0,0,0,0,0.007490637,1,0,0,0,0,0
2097,4,0,0,0,0,0,0,0,0,0,0,0,1
2097,4,0,0,0,0,0,0,0,0,0,0,0,1
2233,2,0,0,0,0,0,0,0,0,0,0,0,1
2233,2,0,0,0,0,0,0,0,0,0,0,0,1
2264,28,0.142857143,0.071428571,0.071428571,0.535714286,0.464285714,0,0.535714286,0,0.035714286,0,0,0
2264,29,0.137931034,0.068965517,0.068965517,0.517241379,0.448275862,0.172413793,0.517241379,0,0.034482759,0,0,0
2324,2,0,1,1,1,1,0,0,0,0,0,0,0
2324,2,0,1,1,1,1,0,0,0,0,0,0,0
2343,18,0,0,0.055555556,0.055555556,0,0,0.944444444,0,0,0,0,0
2343,18,0,0,0.055555556,0.055555556,0,0,0.944444444,0,0,0,0,0
2498,233,0.145922747,0,0,0,0,0,0.982832618,0,0,0,0,0
2498,233,0.145922747,0,0,0,0,0.012875536,0.982832618,0,0,0,0,0
2523,5,0.6,0,0,0,0,0,0.4,0,0,0,0,0
2523,5,0.6,0,0,0,0,0.6,0.4,0,0,0,0,0
2643,2,1,0,1,1,1,0,0,0,1,0,1,1
2643,2,1,0,1,1,1,1,0,0,1,0,1,1
2802,1,0,0,0,0,0,0,1,0,0,0,0,0
2802,1,0,0,0,0,0,0,1,0,0,0,0,0
2849,4,0,0,0,0,0,0,1,0,0,0,0,0
2849,4,0,0,0,0,0,0,1,0,0,0,0,0
2933,2,0,0,0,0,0,0,1,0,0,0,0,0
2933,2,0,0,0,0,0,0,1,0,0,0,0,0
4279,2,0,0,0,0,0,0,1,0,0,0,0,0
4279,2,0,0,0,0,0,0,1,0,0,0,0,0
61,11,0,0,0,0,0.545454545,0,0.454545455,0,0,0,0,0
125,5,0,0,0,0,0,0.2,0.8,0,0,0,0,0
243,3,0,0,0,0,0,0,0,0,0,0,0,1
260,15,0.466666667,0,0,0,0,0,1,0,0,0,0,0
494,1,0,0,0,0,0,1,0,0,0,0,0,0
789,19,0.263157895,0,0.315789474,0.842105263,0.842105263,0.210526316,0.631578947,0,0.684210526,0.842105263,0,0.210526316
927,2,0,0,0,0,0,0,1,0,0,0,0,0
927,2,0,0,0,0,0,0,1,0,0,0,0,0
1409,66,0.060606061,0,0,0,0,0,0.909090909,0.03030303,0,0,0,0
1409,66,0.060606061,0,0,0,0,0,0.909090909,0.03030303,0,0,0,0
1568,6,1,0,0,0,0,0,0.666666667,0,0.666666667,0,0,0.666666667
1568,7,0.857142857,0,0,0,0,0.857142857,0.571428571,0,0.571428571,0,0,0.571428571
1631,7,0,0,0,0,0,0,1,0,0,0,0,0
1631,7,0,0,0,0,0,0,1,0,0,0,0,0
1896,267,0.123595506,0,0,0,0,0,1,0,0,0,0,0
1896,267,0.123595506,0,0,0,0,0.007490637,1,0,0,0,0,0
2097,4,0,0,0,0,0,0,0,0,0,0,0,1
2097,4,0,0,0,0,0,0,0,0,0,0,0,1
2233,2,0,0,0,0,0,0,0,0,0,0,0,1
2233,2,0,0,0,0,0,0,0,0,0,0,0,1
2264,28,0.142857143,0.071428571,0.071428571,0.535714286,0.464285714,0,0.535714286,0,0.035714286,0.464285714,0,0
2264,29,0.137931034,0.068965517,0.068965517,0.517241379,0.448275862,0.172413793,0.517241379,0,0.034482759,0.448275862,0,0
2324,2,0,1,1,1,1,0,0,0,0,0,0,0
2324,2,0,1,1,1,1,0,0,0,0,0,0,0
2343,18,0,0,0.055555556,0.055555556,0,0,0.944444444,0,0,0,0,0
2343,18,0,0,0.055555556,0.055555556,0,0,0.944444444,0,0,0,0,0
2498,233,0.145922747,0,0,0,0,0,0.982832618,0,0,0,0,0
2498,233,0.145922747,0,0,0,0,0.012875536,0.982832618,0,0,0,0,0
2523,5,0.6,0,0,0,0,0,0.4,0,0,0,0,0
2523,5,0.6,0,0,0,0,0.6,0.4,0,0,0,0,0
2643,2,1,0,1,1,1,0,0,0,1,1,1,1
2643,2,1,0,1,1,1,1,0,0,1,1,1,1
2802,1,0,0,0,0,0,0,1,0,0,0,0,0
2802,1,0,0,0,0,0,0,1,0,0,0,0,0
2849,4,0,0,0,0,0,0,1,0,0,0,0,0
2849,4,0,0,0,0,0,0,1,0,0,0,0,0
2933,2,0,0,0,0,0,0,1,0,0,0,0,0
2933,2,0,0,0,0,0,0,1,0,0,0,0,0
4279,2,0,0,0,0,0,0,1,0,0,0,0,0
4279,2,0,0,0,0,0,0,1,0,0,0,0,0
989,7,0.571428571,0,0,0,0,0,0.428571429,0,0,0,0,0
989,7,0.571428571,0,0,0,0,0.285714286,0.428571429,0,0,0,0,0
1469,74,0.567567568,0.013513514,0.094594595,0.121621622,0.013513514,0,0.77027027,0,0,0,0,0.040540541
1469,74,0.567567568,0.013513514,0.094594595,0.121621622,0.013513514,0.189189189,0.77027027,0,0,0,0,0.040540541
1507,57,0.438596491,0,0,0,0,0,0.631578947,0,0,0,0,0
1507,67,0.373134328,0,0,0,0,0.537313433,0.537313433,0,0,0,0,0
1639,20,0,0,0,0,0,0,1,0,0,0,0,0
1639,20,0,0,0,0,0,0,1,0,0,0,0,0
1697,206,0.063106796,0,0,0,0,0,0.980582524,0,0,0,0,0
1697,206,0.063106796,0,0,0,0,0,0.980582524,0,0,0,0,0
1698,205,0.063414634,0,0,0,0,0,0.980487805,0,0,0,0,0
1698,205,0.063414634,0,0,0,0,0,0.980487805,0,0,0,0,0
1721,7,0.571428571,0,0,0,0,0,1,0,0.285714286,0,0,0
1721,7,0.571428571,0,0,0,0,0.714285714,1,0,0.285714286,0,0,0
1796,258,0,0,0,0,0,0,1,0,0,0,0,0
1796,258,0,0,0,0,0,0,1,0,0,0,0,0
1975,266,0.34962406,0,0,0,0,0,1,0,0,0,0,0
1975,266,0.34962406,0,0,0,0,0.007518797,1,0,0,0,0,0
1976,225,0.097777778,0,0,0,0,0,0.986666667,0,0,0,0,0
1976,225,0.097777778,0,0,0,0,0,0.986666667,0,0,0,0,0
2180,148,0.317567568,0,0,0,0,0,0.905405405,0,0,0,0,0
2180,148,0.317567568,0,0,0,0,0,0.905405405,0,0,0,0,0
2198,211,0.194312796,0,0,0,0,0,0.933649289,0,0,0,0,0
2198,211,0.194312796,0,0,0,0,0,0.933649289,0,0,0,0,0
2526,5,0.4,0,0,0,0,0,0.6,0,0,0,0,0
2526,5,0.4,0,0,0,0,0,0.6,0,0,0,0,0
2969,2,0,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1
2969,2,0,0,0,0.5,0.5,1,0.5,0,0,0,0.5,1
3524,1,1,0,0,0,0,0,1,0,0,0,0,0
3524,1,1,0,0,0,0,0,1,0,0,0,0,0
3645,1,0,0,1,1,1,0,0,0,0,0,1,0
3645,1,0,0,1,1,1,0,0,0,0,0,1,0
4046,1,0,0,0,0,0,0,1,0,0,0,0,0
4046,1,0,0,0,0,0,0,1,0,0,0,0,0
4280,2,0,0,0,0,0,0,1,0,0,0,0,0
4280,2,0,0,0,0,0,0,1,0,0,0,0,0
989,7,0.571428571,0,0,0,0,0,0.428571429,0,0,0,0,0
989,7,0.571428571,0,0,0,0,0.285714286,0.428571429,0,0,0,0,0
1469,74,0.567567568,0.013513514,0.094594595,0.121621622,0.013513514,0,0.77027027,0,0,0,0,0.040540541
1469,74,0.567567568,0.013513514,0.094594595,0.121621622,0.013513514,0.189189189,0.77027027,0,0,0,0,0.040540541
1507,57,0.438596491,0,0,0,0,0,0.631578947,0,0,0,0,0
1507,67,0.373134328,0,0,0,0,0.537313433,0.537313433,0,0,0,0,0
1639,20,0,0,0,0,0,0,1,0,0,0,0,0
1639,20,0,0,0,0,0,0,1,0,0,0,0,0
1697,206,0.063106796,0,0,0,0,0,0.980582524,0,0,0,0,0
1697,206,0.063106796,0,0,0,0,0,0.980582524,0,0,0,0,0
1698,205,0.063414634,0,0,0,0,0,0.980487805,0,0,0,0,0
1698,205,0.063414634,0,0,0,0,0,0.980487805,0,0,0,0,0
1721,7,0.571428571,0,0,0,0,0,1,0,0.285714286,0,0,0
1721,7,0.571428571,0,0,0,0,0.714285714,1,0,0.285714286,0,0,0
1796,258,0,0,0,0,0,0,1,0,0,0,0,0
1796,258,0,0,0,0,0,0,1,0,0,0,0,0
1975,266,0.34962406,0,0,0,0,0,1,0,0,0,0,0
1975,266,0.34962406,0,0,0,0,0.007518797,1,0,0,0,0,0
1976,225,0.097777778,0,0,0,0,0,0.986666667,0,0,0,0,0
1976,225,0.097777778,0,0,0,0,0,0.986666667,0,0,0,0,0
2180,148,0.317567568,0,0,0,0,0,0.905405405,0,0,0,0,0
2180,148,0.317567568,0,0,0,0,0,0.905405405,0,0,0,0,0
2198,211,0.194312796,0,0,0,0,0,0.933649289,0,0,0,0,0
2198,211,0.194312796,0,0,0,0,0,0.933649289,0,0,0,0,0
2526,5,0.4,0,0,0,0,0,0.6,0,0,0,0,0
2526,5,0.4,0,0,0,0,0,0.6,0,0,0,0,0
2969,2,0,0,0,0.5,0.5,0,0.5,0,0,0,0.5,1
2969,2,0,0,0,0.5,0.5,1,0.5,0,0,0,0.5,1
3524,1,1,0,0,0,0,0,1,0,0,0,0,0
3524,1,1,0,0,0,0,0,1,0,0,0,0,0
3645,1,0,0,1,1,1,0,0,0,0,0,1,0
3645,1,0,0,1,1,1,0,0,0,0,0,1,0
4046,1,0,0,0,0,0,0,1,0,0,0,0,0
4046,1,0,0,0,0,0,0,1,0,0,0,0,0
4280,2,0,0,0,0,0,0,1,0,0,0,0,0
4280,2,0,0,0,0,0,0,1,0,0,0,0,0
162,6,0,0,0,0.5,0.5,0.5,1,0,0.5,0,0.5,0.333333333
164,4,0.5,0,0,1,1,0.5,1,0,0,0,0,0
311,10,0,0,0,0,0,0,0,0,0,0,0,1
700,11,0,0,0,0,0,0,1,0,0,0,0,0
827,1,0,0,0,0,0,0,1,0,0,0,0,0
827,1,0,0,0,0,0,0,1,0,0,0,0,0
906,6,0,0,0,0,0,0,1,0,0,0,0,0
906,6,0,0,0,0,0,0,1,0,0,0,0,0
1359,288,0.184027778,0,0,0,0,0,0.940972222,0,0,0,0,0
1359,288,0.184027778,0,0,0,0,0.020833333,0.940972222,0,0,0,0,0
1416,101,0.356435644,0.00990099,0.069306931,0.089108911,0.00990099,0,0.871287129,0,0,0,0,0
1416,101,0.356435644,0.00990099,0.069306931,0.089108911,0.00990099,0.01980198,0.871287129,0,0,0,0,0
1486,37,0.810810811,0,0,0,0,0,0.432432432,0,0,0,0,0.081081081
1486,37,0.810810811,0,0,0,0,0,0.432432432,0,0,0,0,0.081081081
1517,53,0.396226415,0,0,0,0,0,0.773584906,0,0.056603774,0,0,0
1517,53,0.396226415,0,0,0,0,0.358490566,0.773584906,0,0.056603774,0,0,0
1671,27,0,0,0,0,0,0,1,0,0,0,0,0
1671,29,0,0,0,0,0,0.068965517,0.931034483,0,0,0,0,0
1890,266,0.34962406,0,0,0,0,0,1,0,0,0,0,0
1890,266,0.34962406,0,0,0,0,0,1,0,0,0,0,0
1983,294,0.06462585,0,0,0,0,0,0.989795918,0,0.006802721,0,0,0.006802721
1983,294,0.06462585,0,0,0,0,0.006802721,0.989795918,0,0.006802721,0,0,0.006802721
2314,302,0.01986755,0,0,0,0,0,1,0,0,0,0,0
2314,302,0.01986755,0,0,0,0,0,1,0,0,0,0,0
2532,15,0.4,0,0,0.133333333,0,0,0.8,0,0.133333333,0,0,0.133333333
2532,15,0.4,0,0,0.133333333,0,0.333333333,0.8,0,0.133333333,0,0,0.133333333
3285,6,0,0,0,0,0,0,1,0,0,0,0,0
3285,6,0,0,0,0,0,0,1,0,0,0,0,0
3393,20,0,0,0,1,1,0,0.2,0,0,0,0,0
3393,20,0,0,0,1,1,0,0.2,0,0,0,0,0
3772,4,0.5,0,0,0.25,0.25,0,0.25,0,1,0,0,0
3772,4,0.5,0,0,0.25,0.25,0.5,0.25,0,1,0,0,0
4140,1,0,0,0,0,0,0,1,0,0,0,0,0
4140,1,0,0,0,0,0,0,1,0,0,0,0,0
162,6,0,0,0,0.5,0.5,0.5,1,0,0.5,0.5,0.5,0.333333333
164,4,0.5,0,0,1,1,0.5,1,0,0,1,0,0
311,10,0,0,0,0,0,0,0,0,0,0,0,1
700,11,0,0,0,0,0,0,1,0,0,0,0,0
827,1,0,0,0,0,0,0,1,0,0,0,0,0
827,1,0,0,0,0,0,0,1,0,0,0,0,0
906,6,0,0,0,0,0,0,1,0,0,0,0,0
906,6,0,0,0,0,0,0,1,0,0,0,0,0
1359,288,0.184027778,0,0,0,0,0,0.940972222,0,0,0,0,0
1359,288,0.184027778,0,0,0,0,0.020833333,0.940972222,0,0,0,0,0
1416,101,0.356435644,0.00990099,0.069306931,0.089108911,0.00990099,0,0.871287129,0,0,0,0,0
1416,101,0.356435644,0.00990099,0.069306931,0.089108911,0.00990099,0.01980198,0.871287129,0,0,0,0,0
1486,37,0.810810811,0,0,0,0,0,0.432432432,0,0,0,0,0.081081081
1486,37,0.810810811,0,0,0,0,0,0.432432432,0,0,0,0,0.081081081
1517,53,0.396226415,0,0,0,0,0,0.773584906,0,0.056603774,0,0,0
1517,53,0.396226415,0,0,0,0,0.358490566,0.773584906,0,0.056603774,0,0,0
1671,27,0,0,0,0,0,0,1,0,0,0,0,0
1671,29,0,0,0,0,0,0.068965517,0.931034483,0,0,0,0,0
1890,266,0.34962406,0,0,0,0,0,1,0,0,0,0,0
1890,266,0.34962406,0,0,0,0,0,1,0,0,0,0,0
1983,294,0.06462585,0,0,0,0,0,0.989795918,0,0.006802721,0,0,0.006802721
1983,294,0.06462585,0,0,0,0,0.006802721,0.989795918,0,0.006802721,0,0,0.006802721
2314,302,0.01986755,0,0,0,0,0,1,0,0,0,0,0
2314,302,0.01986755,0,0,0,0,0,1,0,0,0,0,0
2532,15,0.4,0,0,0.133333333,0,0,0.8,0,0.133333333,0.133333333,0,0.133333333
2532,15,0.4,0,0,0.133333333,0,0.333333333,0.8,0,0.133333333,0.133333333,0,0.133333333
3285,6,0,0,0,0,0,0,1,0,0,0,0,0
3285,6,0,0,0,0,0,0,1,0,0,0,0,0
3393,20,0,0,0,1,1,0,0.2,0,0,1,0,0
3393,20,0,0,0,1,1,0,0.2,0,0,1,0,0
3772,4,0.5,0,0,0.25,0.25,0,0.25,0,1,0,0,0
3772,4,0.5,0,0,0.25,0.25,0.5,0.25,0,1,0,0,0
4140,1,0,0,0,0,0,0,1,0,0,0,0,0
4140,1,0,0,0,0,0,0,1,0,0,0,0,0
776,12,0,0,0,0.333333333,0,0,1,0,0,0,0,0
1413,83,0.228915663,0,0,0,0,0,0.879518072,0,0,0,0,0
1413,83,0.228915663,0,0,0,0,0,0.879518072,0,0,0,0,0
1435,68,0,0,0,0,0,0,1,0,0,0,0,0
1435,77,0,0,0,0,0,0.233766234,0.883116883,0,0,0,0,0
1491,44,0.386363636,0,0,0,0,0,0.863636364,0,0,0,0,0
1491,44,0.386363636,0,0,0,0,0,0.863636364,0,0,0,0,0
1541,9,0,0,0,0,0,0,0.222222222,1,0,0,0,0.222222222
1541,9,0,0,0,0,0,0.111111111,0.222222222,1,0,0,0,0.222222222
1640,30,0,0,0,0,0,0,1,0,0,0,0,0
1640,30,0,0,0,0,0,0,1,0,0,0,0,0
1682,201,0.044776119,0,0,0,0,0,1,0,0,0,0,0
1682,201,0.044776119,0,0,0,0,0,1,0,0,0,0,0
1729,23,0,0,0,0,0,0,1,0,0,0,0,0
1729,23,0,0,0,0,0,0,1,0,0,0,0,0
2015,265,0.079245283,0,0,0,0,0,0.988679245,0,0.00754717,0,0,0.00754717
2015,265,0.079245283,0,0,0,0,0.00754717,0.988679245,0,0.00754717,0,0,0.00754717
2221,188,0.143617021,0,0,0,0,0,1,0,0,0,0,0
2221,188,0.143617021,0,0,0,0,0,1,0,0,0,0,0
2340,4,0,0,0,0,0,0,1,0,0,0,0,0
2340,4,0,0,0,0,0,0,1,0,0,0,0,0
2785,3,0,0,0,0,0,0,0.333333333,0,0,0,0,0.666666667
2785,3,0,0,0,0,0,0,0.333333333,0,0,0,0,0.666666667
3034,9,0.444444444,0.777777778,0.777777778,1,1,0,0.555555556,0,0.666666667,0,0.888888889,0.555555556
3034,9,0.444444444,0.777777778,0.777777778,1,1,0.555555556,0.555555556,0,0.666666667,0,0.888888889,0.555555556
3274,2,0,0,0,0,0,0,1,0,0,0,0,0
3274,2,0,0,0,0,0,0,1,0,0,0,0,0
3337,16,0.1875,0.1875,0.4375,0.8125,0.75,0,0.625,0,0.1875,0,0.1875,0
3337,16,0.1875,0.1875,0.4375,0.8125,0.75,0.1875,0.625,0,0.1875,0,0.1875,0
3508,1,0,0,0,0,0,0,1,0,0,0,0,0
3508,1,0,0,0,0,0,0,1,0,0,0,0,0
776,12,0,0,0,0.333333333,0,0,1,0,0,0,0,0
1413,83,0.228915663,0,0,0,0,0,0.879518072,0,0,0,0,0
1413,83,0.228915663,0,0,0,0,0,0.879518072,0,0,0,0,0
1435,68,0,0,0,0,0,0,1,0,0,0,0,0
1435,77,0,0,0,0,0,0.233766234,0.883116883,0,0,0,0,0
1491,44,0.386363636,0,0,0,0,0,0.863636364,0,0,0,0,0
1491,44,0.386363636,0,0,0,0,0,0.863636364,0,0,0,0,0
1541,9,0,0,0,0,0,0,0.222222222,1,0,0,0,0.222222222
1541,9,0,0,0,0,0,0.111111111,0.222222222,1,0,0,0,0.222222222
1640,30,0,0,0,0,0,0,1,0,0,0,0,0
1640,30,0,0,0,0,0,0,1,0,0,0,0,0
1682,201,0.044776119,0,0,0,0,0,1,0,0,0,0,0
1682,201,0.044776119,0,0,0,0,0,1,0,0,0,0,0
1729,23,0,0,0,0,0,0,1,0,0,0,0,0
1729,23,0,0,0,0,0,0,1,0,0,0,0,0
2015,265,0.079245283,0,0,0,0,0,0.988679245,0,0.00754717,0,0,0.00754717
2015,265,0.079245283,0,0,0,0,0.00754717,0.988679245,0,0.00754717,0,0,0.00754717
2221,188,0.143617021,0,0,0,0,0,1,0,0,0,0,0
2221,188,0.143617021,0,0,0,0,0,1,0,0,0,0,0
2340,4,0,0,0,0,0,0,1,0,0,0,0,0
2340,4,0,0,0,0,0,0,1,0,0,0,0,0
2785,3,0,0,0,0,0,0,0.333333333,0,0,0,0,0.666666667
2785,3,0,0,0,0,0,0,0.333333333,0,0,0,0,0.666666667
3034,9,0.444444444,0.777777778,0.777777778,1,1,0,0.555555556,0,0.666666667,0.555555556,0.888888889,0.555555556
3034,9,0.444444444,0.777777778,0.777777778,1,1,0.555555556,0.555555556,0,0.666666667,0.555555556,0.888888889,0.555555556
3274,2,0,0,0,0,0,0,1,0,0,0,0,0
3274,2,0,0,0,0,0,0,1,0,0,0,0,0
3337,16,0.1875,0.1875,0.4375,0.8125,0.75,0,0.625,0,0.1875,0.1875,0.1875,0
3337,16,0.1875,0.1875,0.4375,0.8125,0.75,0.1875,0.625,0,0.1875,0.1875,0.1875,0
3508,1,0,0,0,0,0,0,1,0,0,0,0,0
3508,1,0,0,0,0,0,0,1,0,0,0,0,0
254,9,0.888888889,0,0,0,0,0,1,0,0,0,0,0
376,2,0,0,0,0,0,0,0,0,0,0,0,1
778,5,0,0,0,0.4,0.4,0,1,0,0.4,0,0,0
860,2,0.5,0.5,0.5,0.5,0.5,0,1,0,0.5,0,0.5,0.5
860,2,0.5,0.5,0.5,0.5,0.5,0.5,1,0,0.5,0,0.5,0.5
918,2,0,0,0,0,0,0,0,0,1,0,0,1
918,2,0,0,0,0,0,1,0,0,1,0,0,1
1432,66,0.136363636,0,0,0,0,0,0.909090909,0,0,0,0,0
1432,73,0.123287671,0,0,0,0,0.328767123,0.821917808,0,0,0,0,0
1604,78,0,0,0,0,0,0,1,0,0,0,0,0
1604,78,0,0,0,0,0,0,1,0,0,0,0,0
1650,15,0,0,0,0,0,0,0.866666667,0,0.133333333,0,0,0
1650,15,0,0,0,0,0,0,0.866666667,0,0.133333333,0,0,0
1684,96,0.03125,0,0,0,0,0,1,0,0,0,0,0
1684,96,0.03125,0,0,0,0,0,1,0,0,0,0,0
1886,218,0.412844037,0,0,0,0,0,1,0,0,0,0,0
1886,218,0.412844037,0,0,0,0,0,1,0,0,0,0,0
1900,178,0.151685393,0,0,0,0,0,0.921348315,0,0,0,0,0.078651685
1900,178,0.151685393,0,0,0,0,0,0.921348315,0,0,0,0,0.078651685
1912,167,0.161676647,0,0,0,0,0,0.982035928,0,0,0,0,0.017964072
1912,167,0.161676647,0,0,0,0,0,0.982035928,0,0,0,0,0.017964072
1935,164,0.164634146,0,0,0,0,0,1,0,0,0,0,0
1935,164,0.164634146,0,0,0,0,0,1,0,0,0,0,0
1959,206,0.160194175,0,0,0,0,0,1,0,0,0,0,0
1959,206,0.160194175,0,0,0,0,0,1,0,0,0,0,0
2226,231,0.147186147,0,0,0,0,0,0.982683983,0,0,0,0,0
2226,231,0.147186147,0,0,0,0,0,0.982683983,0,0,0,0,0
2505,11,0.727272727,0,0,0,0,0,0.181818182,0,0.818181818,0,0,0.636363636
2505,11,0.727272727,0,0,0,0,0.727272727,0.181818182,0,0.818181818,0,0,0.636363636
2952,2,0,0,0,1,0,0,0,0,0,0,0,0
2952,2,0,0,0,1,0,0,0,0,0,0,0,0
3036,8,0.375,0.875,0.875,1,1,0,0.5,0,0.625,0,0.875,0.625
3036,8,0.375,0.875,0.875,1,1,0.625,0.5,0,0.625,0,0.875,0.625
3942,1,0,0,0,0,0,0,1,0,0,0,0,0
3942,1,0,0,0,0,0,0,1,0,0,0,0,0
4181,1,0,0,0,0,0,0,1,0,0,0,0,0
4181,1,0,0,0,0,0,0,1,0,0,0,0,0
254,9,0.888888889,0,0,0,0,0,1,0,0,0,0,0
376,2,0,0,0,0,0,0,0,0,0,0,0,1
778,5,0,0,0,0.4,0.4,0,1,0,0.4,0.4,0,0
860,2,0.5,0.5,0.5,0.5,0.5,0,1,0,0.5,0.5,0.5,0.5
860,2,0.5,0.5,0.5,0.5,0.5,0.5,1,0,0.5,0.5,0.5,0.5
918,2,0,0,0,0,0,0,0,0,1,0,0,1
918,2,0,0,0,0,0,1,0,0,1,0,0,1
1432,66,0.136363636,0,0,0,0,0,0.909090909,0,0,0,0,0
1432,73,0.123287671,0,0,0,0,0.328767123,0.821917808,0,0,0,0,0
1604,78,0,0,0,0,0,0,1,0,0,0,0,0
1604,78,0,0,0,0,0,0,1,0,0,0,0,0
1650,15,0,0,0,0,0,0,0.866666667,0,0.133333333,0,0,0
1650,15,0,0,0,0,0,0,0.866666667,0,0.133333333,0,0,0
1684,96,0.03125,0,0,0,0,0,1,0,0,0,0,0
1684,96,0.03125,0,0,0,0,0,1,0,0,0,0,0
1886,218,0.412844037,0,0,0,0,0,1,0,0,0,0,0
1886,218,0.412844037,0,0,0,0,0,1,0,0,0,0,0
1900,178,0.151685393,0,0,0,0,0,0.921348315,0,0,0,0,0.078651685
1900,178,0.151685393,0,0,0,0,0,0.921348315,0,0,0,0,0.078651685
1912,167,0.161676647,0,0,0,0,0,0.982035928,0,0,0,0,0.017964072
1912,167,0.161676647,0,0,0,0,0,0.982035928,0,0,0,0,0.017964072
1935,164,0.164634146,0,0,0,0,0,1,0,0,0,0,0
1935,164,0.164634146,0,0,0,0,0,1,0,0,0,0,0
1959,206,0.160194175,0,0,0,0,0,1,0,0,0,0,0
