change_id,num_change,ccfinder,cloneworks_type1,cloneworks_type2blind,cloneworks_type3pattern,cloneworks_type3token,conqat,deckard,duplo,iclones,nicad5,simcad,simian
5005,3,0.666666667,0,1,1,0,0,0,0,0,0,0,0
5317,6,0,0,0,0,0,0,1,0,0,0,0,0
5713,2,1,0,0,0,0,0,0,0,0,0,0,0
5797,3,1,0,0,0,0,0,0,0,0,0,0,0
5941,90,0,0,0,0,0,0,1,0,0,0,0,0
6469,1,1,0,0,0,0,0,1,0,0,0,0,0
7166,41,0,0,0,0,0,0,1,0,0,0,0,0
7203,3,0,0,0,0,0,0,1,0,0,0,0,0
7512,10,0,0,0,0,0,0,1,0,0,0,0,0
8188,3,0,0,0,0,0,0,1,0,0,0,0,0
8597,12,0,0,0,0,0,0,1,0,0,0,0,0
8709,3,0,0,0,0,0,0,1,0,0,0,0,0
8773,1,0,0,0,0,0,1,0,0,0,0,0,0
9459,1,0,0,0,1,0,0,0,0,0,0,0,0
10122,86,0.034883721,0,0,0,0,0,0.965116279,0,0,0,0,0
10430,272,0.003676471,0,0.106617647,0.856617647,0.014705882,0,0.345588235,0,0.003676471,0,0.003676471,0
10455,217,0,0,0.046082949,1,0,0,0,0,0,0,0,0
10526,23,0,0,0.695652174,1,0,0,0,0,0,0,0,0
10587,14,0.571428571,0,0.142857143,0.571428571,0.142857143,0.285714286,0,0,0.142857143,0.142857143,0.142857143,0.285714286
10668,5,1,0,0,0,0,0,0,0,0,0,0,0
10851,33,0,0,0,0,0,0,1,0,0,0,0,0
10883,63,0,0,0,0,0,0,1,0,0,0,0,0
10892,28,0,0,0,0,0,0,1,0,0,0,0,0
10910,24,0,0,0,0,0,0,1,0,0,0,0,0
10930,29,0,0,0,0,0,0,1,0,0,0,0,0
11451,6,0,0.166666667,0.166666667,1,0.166666667,0,0,0,0,0,0,0
11942,22,0,0.045454545,0.045454545,0.863636364,0.045454545,0,0,0.045454545,0,0,0,0.181818182
12485,5,0,0,0.2,1,0,0,0,0,0,0,0,0
12499,2,0,0,0,0,0,0,1,0,0,0,0,0
12828,1,0,0,0,1,0,0,0,0,0,0,0,0
12963,7,0,0,0.714285714,0.714285714,1,0,0,0,0,0,0,0
12984,16,0,0,0,0,0,0,1,0,0,0,0,0
13498,2,0.5,0,0,0,0,0,0,0,1,0,0,0
693,126,0,0,0,0,0,0,1,0,0,0,0,0
1322,1,0,0,0,0,0,0,1,0,0,0,0,0
1552,18,0,0,0,0,0,0,1,0,0,0,0,0
2032,6,0,0,0,0,0,0,1,0,0,0,0,0
2189,46,0,0,0,0,0,0,1,0,0,0,0,0
2393,130,0,0,0,0,0,0,1,0,0,0,0,0
2476,123,0,0,0,0,0,0,1,0,0,0,0,0
2486,3,0,0,0,0,0,0,0,1,0,0,0,0
2739,141,0,0,0,0,0,0,1,0,0,0,0,0
2922,4,0,0,0,0,0,0,1,0,0,0,0,0
3089,10,0,0,0,0,0,0,1,0,0,0,0,0
3093,39,0,0,0,0,0,0,1,0,0,0,0,0
3647,76,0,0,0,0,0,0,1,0,0,0,0,0
3650,1,0,0,0,0,0,0,0,0,1,0,0,0
3720,17,0,0,0.176470588,1,0.176470588,0,0,0,0,0,0.117647059,0
3793,76,0,0,0,0,0,0,1,0,0,0,0,0
3811,17,0,0,0,1,0,0,0,0,0,0,0,0
4021,3,0,0,0,0,0,0,1,0,0,0,0,0
4342,11,0,0,0.727272727,0.727272727,0.727272727,0.818181818,0,0,0,0,0,0
4791,14,0,0,0.071428571,0.571428571,0.142857143,0.357142857,0.5,0,0,0,0,0
4793,7,0,0,0,1,0,0,0,0,0,0,0,0
4835,5,0,0,0,0,0,0,1,0,0,0,0,0
4836,3,0,0,0,0,0,0,1,0,0,0,0,0
4947,20,0,0,0.9,1,0.1,0,0.15,0,0,0,0,0
5920,170,0,0,0,0,0,0,1,0,0,0,0,0
6136,151,0,0,0.046357616,0.728476821,0.006622517,0.01986755,0.516556291,0,0,0,0,0
6161,123,0,0,0.008130081,0.918699187,0.008130081,0,0.195121951,0,0,0,0.016260163,0
6328,110,0,0.009090909,0.118181818,1,0.009090909,0,0.027272727,0,0,0,0,0
6637,11,0,0,0,0,0,0,1,0,0,0,0,0
6842,1,0,0,0,0,0,0,1,0,0,0,0,0
6945,40,0,0,0,0,0,0,1,0,0,0,0,0
7036,3,0,0,0,0,0,0,1,0,0,0,0,0
7052,41,0,0,0,0,0,0,1,0,0,0,0,0
7409,5,0,0,0,0.2,0,0,0.8,0,0,0,0,0
7772,7,0,0,0,0,0,0,1,0,0,0,0,0
7977,25,0.04,0,0.04,0.68,0.04,0.08,0.48,0,0,0,0,0
8156,3,0,0,0,1,0.666666667,0.666666667,0,0,0,1,0,0
8410,3,0,0,0,0,0,0,1,0,0,0,0,0
8610,8,0,0,0,0,0,0,1,0,0,0,0,0
8657,9,0,0,0,0,0,0,1,0,0,0,0,0
9046,34,0,0,0,1,0,0.058823529,0,0,0,0,0.352941176,0
9110,10,0.3,0,0.8,0.8,0.8,0.5,0,0,0,0.3,0.7,0
9504,4,0,0,0,1,0,0,0,0,0,0,0,0
9851,272,0,0,0.088235294,0.838235294,0,0,0.411764706,0,0,0,0,0
9937,13,0,0,0.076923077,0.846153846,0.384615385,0.846153846,0,0,0.153846154,0,0,0
9941,6,0,0,0,1,0.5,0,0,0,0,0,0,0
9955,12,0,0,0,0.916666667,0.25,1,0,0,0.166666667,0,0,0
10097,54,0,0,0,1,0,0,0,0,0,0,0.111111111,0
10420,45,0,0,0,0,0,0,1,0,0,0,0,0
10594,6,1,0,0,0,0,0,0,0,0,0,0,0.666666667
10894,29,0,0,0,0,0,0,1,0,0,0,0,0
11838,5,0.6,0.6,0.6,0.6,0.6,0.6,0,0,0.6,0.6,1,0.6
12100,1,0,0,0,0,0,0,1,0,0,0,0,0
12565,5,0,0,0,0.8,0.2,0,0.2,0,0,0,0.2,0
12605,8,0,0,0,0.625,0,0.125,0.625,0,0.125,0.125,0.25,0.125
12947,17,0,0,0,0,0,0,1,0,0,0,0,0
988,5,0,0.6,0.8,1,0.6,0,0,0,0,0,0,0
1166,3,0.666666667,1,1,1,1,1,0,0,1,0,0.666666667,0.666666667
1167,3,0,0,0,0,0,0,1,0,0,0,0,0
1168,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0.5
1385,2,0,0,0,0,0,0,1,0,0,0,0,0
1866,8,0,0.125,0.125,0.375,1,0,0,0,0,0,0,0
1872,2,1,0,1,1,1,1,0,0,1,1,1,0
2127,140,0,0,0,0,0,0,1,0,0,0,0,0
2137,141,0,0,0,0,0,0,1,0,0,0,0,0
2173,89,0,0,0,0,0,0,1,0,0,0,0,0
2273,231,0,0,0,0,0,0,1,0,0,0,0,0
2540,125,0,0,0,0,0,0,1,0,0,0,0,0
2991,5,0.8,0,0,0,0,0,0,0,0,0,0,0.2
3070,30,0,0,0,0,0,0,1,0,0,0,0,0
3177,39,0,0,0,0,0,0,1,0,0,0,0,0
3613,4,0,0,0,0,0,0,1,0,0,0,0,0
3857,2,0,0,0,0,0,0,1,0,0,0,0,0
4310,1,0,0,0,1,0,0,0,0,0,0,0,0
4678,3,0,0,0,0.666666667,0.333333333,0,0,0,0,0,0,0
4814,1,0,0,0,0,0,0,1,0,0,0,0,0
5329,15,0.133333333,0,0,1,0.2,0,0,0,0,0.2,0,0
5412,11,0,0,0,0,0,0,1,0,0,0,0,0
5750,16,0,0,0.25,1,0.0625,0,0.0625,0,0,0,0,0
5831,9,0,0.555555556,0.555555556,1,0.555555556,0,0,0,0,0,0,0
5841,9,0.111111111,0.666666667,0.666666667,1,0.666666667,0.333333333,0.111111111,0,0.111111111,0.111111111,0.111111111,0.333333333
5925,8,0,0,0,0,0,0,1,0,0,0,0,0
6056,118,0,0.016949153,0.076271186,0.991525424,0.016949153,0,0.033898305,0,0,0,0,0
6106,11,0,0,0,1,0.090909091,0,0,0,0,0,0,0
6445,4,0,0,0,0,0,0,1,0,0,0,0,0
6547,28,0,0,0.071428571,1,0.035714286,0,0,0,0,0,0.035714286,0
6548,28,0,0,0.071428571,1,0.035714286,0,0.035714286,0,0,0,0.035714286,0
6565,1,0,0,0,1,0,0,0,0,0,0,0,0
7841,42,0,0.095238095,0.404761905,1,0.142857143,0,0,0,0,0,0.047619048,0
8162,3,0,0,0,1,0,0,0,0,0,0,0,0
9068,30,0,0,0,0.733333333,0,0,0.266666667,0,0,0,0.466666667,0
9569,4,0,0,0,0,0,0,1,0,0,0,0,0
9631,5,0,0,1,1,1,0,1,0,0,0,0.2,0
9798,11,0,0,0,0,0,0,1,0,0,0,0,0
9946,45,0,0,0,0.866666667,0.133333333,0,0,0,0,0,0,0
10124,3,0.333333333,0,0,0,0,0,0,0,0,0,1,0
10172,220,0,0,0.027272727,0.990909091,0.036363636,0,0,0,0,0,0,0
10398,35,0,0,0,0,0,0,1,0,0,0,0,0
10606,133,0,0,0,0.406015038,0.180451128,0,0.744360902,0,0,0,0.157894737,0
10666,165,0.042424242,0,0.024242424,0.333333333,0.151515152,0,0.866666667,0,0,0,0.133333333,0
10677,5,1,0,0,0,0,0,0,0,0,0,0,0
11729,1,0,0,0,0,0,0,1,0,0,0,0,0
11987,8,0.75,0,0.75,0.75,0.75,0,0.75,0,0,0,0,0
11991,7,0.571428571,0,0.857142857,0.857142857,0.857142857,0,0.714285714,0,0,0,0,0
12822,1,0,0,0,1,0,0,0,0,0,0,0,0
13055,1,0,0,0,0,0,0,1,0,0,0,0,0
13093,2,0,0,0,1,0,0,0,0,0,0,0,0
13315,5,0,0,0,0,0,0,1,0,0,0,0,0
13417,11,0.363636364,0,0,1,1,0.454545455,0,0.272727273,0.272727273,0,0,0.181818182
13677,1,0,0,0,0,0,0,1,0,0,0,0,0
655,164,0,0,0,0,0,0,1,0,0,0,0,0
819,171,0,0,0,0,0,0,1,0,0,0,0,0
995,5,0,0.4,0.8,1,0.4,0,0,0,0,0,0,0
1124,1,0,0,0,0,0,0,0,0,0,0,0,1
1848,25,0,0.08,0.08,1,0.08,0,0,0,0,0,0,0
2352,9,0,0,0,1,0,0,0,0,0,0,0,0
2732,140,0,0,0,0,0,0,1,0,0,0,0,0
2962,39,0,0,0,0,0,0,1,0,0,0,0,0
3218,2,0,0,0,0,0,0,1,0,0,0,0,0
3304,4,0,0,0,0,0,0,1,0,0,0,0,0
3621,4,0,0,0,0,0,0,1,0,0,0,0,0
3783,77,0,0,0,0,0,0,1,0,0,0,0,0
4615,5,0,0,0.4,1,0.4,0,0.6,0,0,0,0,0
5076,2,0,0,0,0,0,0,1,0,0,0,0,0
5119,4,0,0,0,0,0,0,1,0,0,0,0,0
5177,6,0,0,0,0,0,0,1,0,0,0,0,0
5239,2,0,0,0,1,0,0,0,0,0,0,0,0
5251,10,0,0,0.7,0.9,0.7,0,0.6,0,0,0,0,0
5283,3,1,0,0,0,0,0,0,0,0,0,0,0
5826,13,0.230769231,0.461538462,0.538461538,1,0.923076923,0.538461538,0.153846154,0,0.461538462,0.615384615,0.153846154,0.384615385
5892,75,0,0,0,0,0,0,1,0,0,0,0,0
6021,106,0,0,0,0,0,0,1,0,0,0,0,0
6041,110,0,0,0,1,0,0,0,0,0,0,0,0
6824,47,0,0,0,0,0,0,1,0,0,0,0,0
6859,16,0,0,0,0,0,0,1,0,0,0,0,0
6865,4,0,0,0,0,0,0,1,0,0,0,0,0
7116,39,0,0,0,0,0,0,1,0,0,0,0,0
7179,18,0,0,0,0,0,0,1,0,0,0,0,0
7427,29,0,0.068965517,0.068965517,1,0.068965517,0,0,0,0,0,0,0
7472,6,0,0,0,0,0,0,1,0,0,0,0,0
7875,1,0,0,0,0,0,0,1,0,0,0,0,0
7976,18,0,0.111111111,0.166666667,0.944444444,0.111111111,0.111111111,0,0,0,0,0,0
7996,1,0,0,0,0,0,0,1,0,0,0,0,0
8020,3,0,0,0,0.666666667,0,0,1,0,0,0,0,0
8169,4,0,0,0,0,0,0,0,0,0,0,1,0
8417,4,0,0,0,0,0,0,1,0,0,0,0,0
8714,2,1,0,1,1,1,0,1,0,0,0,0,0
9011,2,0,0,0,0,0,0,1,0,0,0,0,0
9397,2,0,0,0,0,0,0,1,0,0,0,0,0
9608,3,1,0,1,1,1,0,0.666666667,0,0,0,0,0
9646,6,0,0,0,0,0,0,1,0,0,0,0,0
9876,147,0,0,0,0.394557823,0,0,0.768707483,0,0,0,0,0
9934,8,0,0,0,0.125,1,0.25,0,0,0,0,0,0
9965,4,0,0,0,0,0,0,1,0,0,0,0,0
10062,220,0.009090909,0,0.109090909,1,0,0,0,0,0,0,0,0
10138,3,0,0,1,1,0.666666667,0,0,0,0,0,0,0
10436,218,0,0,0,1,0,0,0,0,0,0,0,0
10444,7,0,0,0,0,0,1,0,0,0,0,0,0
11028,12,0.166666667,0,0,0,0,0,1,0,0,0,0,0
11034,12,0,0,0,0,0,0,1,0,0,0,0,0
11490,5,0,0,0,0,0,0,1,0,0,0,0,0
11792,1,0,0,0,0,0,0,1,0,0,0,0,0
11937,14,0,0,0,0,0,0,1,0,0,0,0,0
12111,2,0.5,0,0,1,0,0,0.5,0,0,0,0.5,0
12222,2,0,0.5,0.5,1,0.5,0,0,0,0,0,0,0
12229,1,0,0,0,0,0,0,1,0,0,0,0,0
12315,24,0,0,0,0.875,0,0,0.625,0,0,0.541666667,0,0
12324,13,0,0,0,1,0,0,0,0,0,0,0,0
12371,3,1,0,0,0,0,0,0.666666667,0,0,0,0,0
12901,4,0,0,0,0,0,0,1,0,0,0,0,0
13201,6,1,0,0,0,0,0,0,0,0,0,0,0
13395,2,0,0,0,0,0,0,1,0.5,0,0,0,0
13507,9,0,0,0,0,0,0,1,0,0,0,0,0
13588,10,0,0,0,0,0,0,1,0,0,0,0,0
13738,7,0,0,0,0,0,0,1,0,0,0,0,0
726,167,0,0,0,0,0,0,1,0,0,0,0,0
748,167,0.05988024,0,0,0,0,0,1,0,0,0,0,0
894,6,0,0,0,0,0,0,1,0,0,0,0,0
1478,3,0,0,1,1,0,0,0,0,0,0,0,0
1654,1,0,0,0,1,0,0,0,0,0,0,0,0
1822,24,0,0,0.041666667,1,0.041666667,0,0,0,0,0,0,0
1841,4,0,0,0,0,0,0,1,0,0,0,0,0
1910,11,0,0,0.545454545,1,0.090909091,0,0,0,0,0,0,0
1970,1,0,0,0,0,0,0,1,0,0,0,0,0
2080,3,0,0,0,0,0,0,1,0,0,0,0,0
2185,89,0.011235955,0,0,0,0,0,1,0,0,0,0,0
2291,100,0,0,0,0,0,0,1,0,0,0,0,0
2409,92,0,0,0,0,0,0,1,0,0,0,0,0
3062,4,0,0,0,0,0,0,1,0,0,0,0,0
3244,3,0,0,0,0,0,0,1,0,0,0,0,0
3520,1,0,0,0,1,0,0,1,0,0,0,0,0
3814,76,0,0,0,0,0,0,1,0,0,0,0,0
4066,2,0,0,0,0,0,0,1,0,0,0,0,0
4429,1,0,0,0,1,0,0,0,0,0,0,0,0
4480,7,0,0,0.714285714,1,0.571428571,0,0,0,0,0.571428571,0.571428571,0
4516,3,0,0,0,0,0,0,1,0,0,0,0,0
4799,1,0,0,0,0,0,0,1,0,0,0,0,0
4969,10,0,0,0,0,0,0,1,0,0,0,0,0
5030,2,0,0,0,0,0,0,1,0,0,0,0,0
5049,6,0,0,0,0.833333333,0,0,0.166666667,0,0,0,0,0
5097,1,0,0,0,0,0,0,1,0,0,0,0,0
5328,26,0,0.230769231,0.615384615,1,0.346153846,0,0,0,0,0.115384615,0,0
5547,1,0,0,0,0,0,0,1,0,0,0,0,0
5617,24,0,0.041666667,0.041666667,1,0,0,0,0,0,0,0,0
5631,30,0,0.2,0.5,0.8,0.2,0,0.333333333,0,0,0,0,0
5908,90,0,0,0,0,0,0,1,0,0,0,0,0
6028,23,0,0,0,0,0,0,1,0,0,0,0,0
6337,130,0,0,0,0.884615385,0,0,0.269230769,0,0,0,0,0
6744,1,0,0,0,0,0,0,1,0,0,0,0,0
7017,41,0,0,0,0,0,0,1,0,0,0,0,0
7924,1,0,0,0,0,0,1,0,0,0,0,0,0
8043,1,0,0,0,0,0,0,1,0,0,0,0,0
8104,1,0,0,0,1,0,0,0,0,0,0,0,0
8345,32,0.09375,0.28125,0.28125,0.84375,0.28125,0,0.15625,0.125,0,0,0.09375,0.09375
8399,1,0,0,0,0,0,0,1,0,0,0,0,0
8608,3,0,0,0,0,0,0,1,0,0,0,0,0
8693,14,0,0,0,1,0.071428571,0,0,0,0,0,0,0
8824,2,0,0,0,0,0,0,1,0,0,0,0,0
9045,26,0,0,0,0.807692308,0,0,0,0,0,0,0.461538462,0
9380,1,0,0,0,0,0,1,0,0,0,0,0,0
9472,2,0,0,0,0,0,0,1,0,0,0,0,0
9596,1,0,0,0,0,0,0,1,0,0,0,0,0
9833,274,0,0.040145985,0.047445255,0.791970803,0.040145985,0,0.317518248,0,0,0,0,0
9994,327,0.006116208,0.006116208,0.088685015,0.709480122,0.009174312,0,0.559633028,0,0,0.009174312,0.024464832,0.003058104
10018,32,0,0,0,0,0,0,1,0,0,0,0,0
10327,1,0,0,0,0,0,1,0,0,0,0,0,0
10622,134,0,0,0,0,0,0,1,0,0,0,0,0
10631,41,0,0,0,0,0,0,1,0,0,0,0,0.024390244
10690,26,0.230769231,0,0.615384615,0.961538462,0.384615385,0.153846154,0,0,0,0,0.153846154,0
10747,24,0,0,0,0,0,0,1,0,0,0,0,0
10968,33,0,0,0,0,0,0,1,0,0,0,0,0
11141,4,0,0,0,0,0,0,1,0,0,0,0,0
11586,1,0,0,0,0,0,0,1,0,0,0,0,0
11694,1,0,0,1,1,1,0,0,0,0,0,0,0
12731,1,0,0,0,0,0,0,1,0,0,0,0,0
12799,1,0,0,0,0,0,0,1,0,0,0,0,0
12944,7,0,0,0.714285714,0.714285714,1,0,0,0,0,0,0,0
13090,2,0,0,0,1,0,0,0,0,0,0,0,0
13582,1,0,0,0,1,1,0,0,0,0,1,0,0
761,171,0,0,0,0,0,0,1,0,0,0,0,0
994,4,0,0.75,0.75,1,0.75,0,0,0,0,0,0,0
1054,2,0,0,0,1,1,1,0,0,0,0,0,1
1207,27,0,0,0,0,0,0,1,0,0,0,0,0
1251,18,0,0,0,0,0,0,1,0,0,0,0,0
1790,3,0,0,0,1,0,0,0,0,0,0,0,0
1982,5,0.2,0,0.2,0.8,0.6,0.4,0,0,0,0.4,0.4,0
2021,6,0,0,0,0,0,0,1,0,0,0,0,0
2175,139,0,0,0,0,0,0,1,0,0,0,0,0
2220,139,0,0,0,0,0,0,1,0,0,0,0,0
2332,122,0,0,0,0,0,0,1,0,0,0,0,0
2600,140,0,0,0,0,0,0,1,0,0,0,0,0
2856,141,0,0,0,0,0,0,1,0,0,0,0,0
3661,89,0,0,0,0,0,0,1,0,0,0,0,0
4462,2,0,0,0,0,0,0,1,0,0,0,0,0
4713,3,0,0,0,0,0,0,1,0,0,0,0,0
4756,2,0,0,0,0,0.5,0,0.5,0,0,0,0,0
5059,2,0,0,0,0,0,0,1,0,0,0,0,0
5369,1,0,0,0,0,0,0,1,0,0,0,0,0
5940,170,0,0,0,0,0,0,1,0,0,0,0,0
6697,39,0,0,0,0,0,0,1,0,0,0,0,0
7246,3,0.666666667,0,0,0.333333333,0,1,0,0,0.666666667,0.333333333,0,0
7374,10,0,0,0,1,0,0,0.5,0,0,0,0,0
7424,5,0,0,0,1,0,0,0,0,0,0,0,0
7578,1,0,0,0,0,0,0,1,0,0,0,0,0
7860,6,0,0,0,0.333333333,0,0,0.666666667,0,0,0,0,0
8599,7,0,0,0,0,0,0,1,0,0,0,0,0
8641,5,0,0,0,0,0,0,1,0,0,0,0,0
8643,7,0,0,0,1,0,0,0,0,0,0,0,0
9136,7,0,0,0,0,0,0,1,0,0,0,0,0
9396,8,0,0,0,1,0,0,0,0,0,0,0,0
9642,1,0,0,0,0,0,0,1,0,0,0,0,0
9821,125,0,0,0,0,0,0,1,0,0,0,0,0
10074,220,0,0,0.027272727,0.990909091,0.036363636,0,0,0,0,0,0,0
10182,164,0.030487805,0,0.054878049,0.18902439,0.024390244,0,0.957317073,0,0,0,0,0
10253,280,0.014285714,0.014285714,0.107142857,0.832142857,0.014285714,0,0.389285714,0,0,0,0.025,0
10456,217,0,0,0.046082949,1,0,0,0,0,0,0,0,0
10546,325,0,0,0.009230769,0.670769231,0,0,0.587692308,0,0,0,0,0
10583,5,1,0,0,0,0,0,0,0,0,0,0,0
10932,2,1,0,0,0,0,0,0,0,0,0,0,0
11449,6,0,0,0,1,0,0,0,0,0,0,0,0
11623,10,0,0,0,0.7,0,0,0.5,0,0,0,0,0
11625,13,0,0,0,0,0,0,1,0,0,0,0,0
11813,2,0,0,0,0,0,0,1,0,0,0,0,0
11943,6,0,0,0,0,0,0.666666667,0,0,0.333333333,0,0,0.666666667
11976,18,0.222222222,0.111111111,0.111111111,1,0.222222222,0,0,0,0,0,0,0.111111111
11988,7,0.714285714,0,0.714285714,0.714285714,0.714285714,0,0.714285714,0,0,0,0,0
12078,5,0,0,0,1,0,0,0,0,0,0,0,0
12096,2,0,0,0,0,0,0,1,0,0,0,0,0
12357,1,0,0,0,1,0,0,0,0,0,0,0,0
12745,1,0,0,0,0,0,1,0,0,0,0,0,1
12948,17,0,0,0,0,0,0,1,0,0,0,0,0
13072,28,0.25,0,0.142857143,0.535714286,0,0.071428571,0.535714286,0,0,0,0,0
13590,4,0,0,0.25,0.75,0.25,0,0,0.5,0,0,0,0
729,167,0,0,0,0,0,0,1,0,0,0,0,0
1122,1,0,0,0,0,0,0,1,0,0,0,0,0
1192,4,0,0,0,0,0,0,1,0,0,0,0,0
1415,58,0,0,0,1,0.137931034,0,0,0,0,0,0,0
1520,54,0,0,0,1,0,0,0,0,0,0,0,0
1652,1,0,0,0,0,0,0,1,0,0,0,0,0
1858,27,0,0,0,0.925925926,0.185185185,0,0.037037037,0,0,0,0,0
1984,5,0.2,0,0.2,0.8,0.6,0.4,0,0,0,0.4,0.4,0
2168,139,0,0,0,0,0,0,1,0,0,0,0,0
2262,122,0,0,0,0,0,0,1,0,0,0,0,0
2949,13,0,0,0,0,0,0,1,0,0,0,0,0
3256,1,0,0,0,0,0,0,1,0,0,0,0,0
3952,3,0,0,0,0,0,0,1,0,0,0,0,0
5029,5,0,0,0,1,0,0,0,0,0,0,0,0
5074,10,0.1,0,0.1,1,0.1,0.1,0.1,0,0,0,0.1,0
5120,1,0,0,0,0,0,0,1,0,0,0,0,0
5434,6,0,0,0,1,0,0,0,0,0,0,0,0
5524,1,0,0,0,0,0,0,1,0,0,0,0,0
5615,7,0,0,0,0,0,0,1,0,0,0,0,0
6079,75,0,0,0,0,0,0,1,0,0,0,0,0
6280,27,0,0,0,0,0,0,1,0,0,0,0,0
6329,110,0,0,0.036363636,1,0,0,0.027272727,0,0,0,0,0
6362,110,0,0,0.063636364,1,0,0,0,0,0,0,0,0
6579,9,0,0,0,0,0,0,1,0,0,0,0,0
6998,59,0,0,0,0,0,0,1,0,0,0,0,0
7608,4,0,0,0,0,0,0,1,0,0,0,0,0
7678,3,0,0,0,0,0,0,1,0,0,0,0,0
7828,1,0,0,0,1,0,0,0,0,0,0,0,0
7867,29,0,0,0,0.965517241,0,0.034482759,0.034482759,0,0,0,0,0.034482759
8434,29,0,0,0.034482759,0.931034483,0.103448276,0,0.103448276,0,0,0,0,0
8471,2,0,0,0,0,0,0,1,0,0,0,0,0
8554,10,0,0,0,0.5,0,0,0.6,0,0,0,0,0
8616,7,0,0,0,1,0,0,0,0,0,0,0,0
8756,15,0,0,0,1,0,0,0,0,0,0,0,0
9031,27,0.222222222,0,0.037037037,0.777777778,0,0,0,0,0,0,0.481481481,0
9164,6,0,0,0,0,0,0,1,0,0,0,0,0
9468,2,0,0,0,0,0,0,1,0,0,0,0,0
9782,218,0,0,0,1,0.013761468,0,0,0,0,0,0,0
9858,39,0.025641026,0,0,0.333333333,0,0.128205128,0.641025641,0,0,0,0,0
10137,10,0.4,0,0.4,0.7,0.3,0.1,0.3,0,0,0,0.1,0
10576,57,0.105263158,0,0.070175439,0.964912281,0.438596491,0,0,0,0,0,0.385964912,0
10780,218,0,0,0.009174312,1,0,0,0,0,0,0,0,0
10900,27,0,0,0,0,0,0,1,0,0,0,0,0
10944,31,0,0,0,0,0,0,0.935483871,0.064516129,0,0,0,0
11099,12,0.666666667,0.25,0.25,1,1,0,0.333333333,0.333333333,0.666666667,0.666666667,0.25,0.333333333
11583,1,0,0,0,0,0,0,1,0,0,0,0,0
12201,4,0,0,0,0.75,0,0,0.5,0,0,0,0,0
12480,2,0,0,0.5,1,0.5,0,1,0,0,0,0,0
12935,15,0,0,0,1,0,0,0,0,0,0,0,0
13181,2,1,0,0,0,0,0,0,0,0,0,0,0
686,282,0,0,0,0,0,0,1,0,0,0,0,0
856,126,0,0,0,0,0,0,1,0,0,0,0,0
1074,1,0,0,0,0,0,0,1,0,0,0,0,0
1149,3,0,0,0,1,0,0,0,0,0,0,0,0
1497,61,0,0.016393443,0.114754098,0.885245902,0.147540984,0,0,0,0,0,0,0
2678,138,0,0,0,0,0,0,1,0,0,0,0,0
2699,92,0,0,0,0,0,0,1,0,0,0,0,0
2782,92,0,0,0,0,0,0,1,0,0,0,0,0
2906,4,0,0,0,0,0,0,1,0,0,0,0,0
2988,41,0.097560976,0,0,0,0,0,0.951219512,0,0,0,0,0
3020,31,0,0,0,0,0,0,1,0,0,0,0,0
3247,11,0,0,0,0,0,0,1,0,0,0,0,0
3725,76,0,0,0,0,0,0,1,0,0,0,0,0
3767,77,0,0,0,0,0,0,1,0,0,0,0,0
3865,76,0,0,0,0,0,0,1,0,0,0,0,0
4503,8,0,0,0,0,0,0,1,0,0,0,0,0
4634,3,0,0,0,1,0,0,0,0,0,0,0,0
4639,3,0,0,0,1,0,0,0,0,0,0,0,0
4734,5,0,0,0,0,0,0,1,0,0,0,0,0
4931,19,0,0.473684211,0.894736842,1,0.473684211,0,0,0,0,0,0,0
5016,5,0,0,0,0,0,0,1,0,0,0,0,0
5155,18,0,0,0,0.277777778,0.055555556,0,0.777777778,0,0,0.055555556,0,0
5467,3,0,0,0,0,0,0.333333333,1,0,0,0,0,0.333333333
5473,21,0,0,0,0.904761905,0,0,0,0,0,0,0.476190476,0
5613,3,0,0,0,0,0,0,1,0,0,0,0,0
6099,50,0,0,0,0.28,0,0,0.78,0,0,0,0,0
6295,111,0,0,0,0.990990991,0,0,0.027027027,0,0,0,0.009009009,0
6575,9,0,0,0,0,0,0,1,0,0,0,0,0
6887,5,0,0,0,0,0,0,1,0,0,0,0,0
7465,29,0,0,0.068965517,1,0,0,0,0,0,0,0,0
8617,3,0,0,0,0,0,0,1,0,0,0,0,0
9394,9,0,0,0,0.888888889,0,0.111111111,0,0,0,0,0,0
9817,168,0.023809524,0,0,0.029761905,0,0.06547619,0.946428571,0,0,0,0,0
9872,229,0,0.048034934,0.056768559,0.947598253,0.048034934,0,0.091703057,0,0,0,0,0
10142,219,0,0,0.00913242,0.99543379,0.00456621,0,0,0,0,0,0,0
10175,9,0,0,0.111111111,0.111111111,0.888888889,0.222222222,0,0,0,0,0,0
10353,246,0.016260163,0.004065041,0.097560976,0.894308943,0.004065041,0,0.195121951,0,0,0,0,0.012195122
10439,52,0,0,0,0,0,0,1,0,0,0,0,0
10514,21,0,0,0,0,0,0,1,0,0,0,0,0
10557,33,0,0,0,0,0,0,1,0,0,0,0,0
10596,249,0.036144578,0.004016064,0.104417671,0.979919679,0.008032129,0.016064257,0,0,0.008032129,0.008032129,0.008032129,0.016064257
10834,33,0,0,0,0,0,0,1,0,0,0,0,0
10994,33,0,0,0,0,0,0,1,0,0,0,0,0
10999,18,0,0,0,0,0,0,1,0,0,0,0,0
